ENCFF002CMP,SRF,K562,hg19,ENCSR000BLK,0,0
ENCFF001UCR,SRF,H1-hESC,hg19,ENCSR000BIV,2,1
ENCFF002CLD,SRF,HepG2,hg19,ENCSR000BLV,0,0
ENCFF001UCQ,SRF,H1-hESC,hg19,ENCSR000BIV,1,1
ENCFF001UNS,SRF,MCF-7,hg19,ENCSR000BVA,2,1
ENCFF001UNR,SRF,MCF-7,hg19,ENCSR000BVA,1,1
ENCFF001TVN,SRF,ECC-1,hg19,ENCSR000BTD,1,1
ENCFF001TVO,SRF,ECC-1,hg19,ENCSR000BTD,2,1
ENCFF001ULK,SRF,K562,hg19,ENCSR000BLK,2,1
ENCFF001ULJ,SRF,K562,hg19,ENCSR000BLK,1,1
ENCFF001XVK,SRF,myocyte,mm9,ENCSR000AIM,1,1
ENCFF002CTG,STAT1,HeLa-S3,hg19,ENCSR000EZK,0,0
ENCFF002CYE,STAT1,K562,hg19,ENCSR000EHJ,0,0
ENCFF002CYD,STAT1,K562,hg19,ENCSR000EHK,0,0
ENCFF002CYC,STAT1,K562,hg19,ENCSR000FAU,0,0
ENCFF002CYB,STAT1,K562,hg19,ENCSR000FAV,0,0
ENCFF001VJI,STAT1,HeLa-S3,hg19,ENCSR000EZK,0,0
ENCFF001VOW,STAT1,K562,hg19,ENCSR000EHJ,0,0
ENCFF001VOV,STAT1,K562,hg19,ENCSR000EHK,0,0
ENCFF001VOU,STAT1,K562,hg19,ENCSR000FAU,0,0
ENCFF001VOS,STAT1,K562,hg19,ENCSR000FAV,0,0
ENCFF002CPO,STAT1,GM12878,hg19,ENCSR000DZM,0,0
ENCFF001VFL,STAT1,GM12878,hg19,ENCSR000DZM,0,0
ENCFF002CYG,STAT2,K562,hg19,ENCSR000FBC,0,0
ENCFF002CYF,STAT2,K562,hg19,ENCSR000FAT,0,0
ENCFF001VOY,STAT2,K562,hg19,ENCSR000FBC,0,0
ENCFF001VOX,STAT2,K562,hg19,ENCSR000FAT,0,0
ENCFF002CZH,STAT3,MCF 10A,hg19,ENCSR000DOQ,0,0
ENCFF002CZI,STAT3,MCF 10A,hg19,ENCSR000DPB,0,0
ENCFF002CZE,STAT3,MCF 10A,hg19,ENCSR000DOZ,0,0
ENCFF002CZG,STAT3,MCF 10A,hg19,ENCSR000DOX,0,0
ENCFF002CTH,STAT3,HeLa-S3,hg19,ENCSR000EDC,0,0
ENCFF001VJJ,STAT3,HeLa-S3,hg19,ENCSR000EDC,0,0
ENCFF001VQE,STAT3,MCF 10A,hg19,ENCSR000DPB,0,0
ENCFF001VQD,STAT3,MCF 10A,hg19,ENCSR000DOQ,0,0
ENCFF001VQA,STAT3,MCF 10A,hg19,ENCSR000DOZ,0,0
ENCFF002CPP,STAT3,GM12878,hg19,ENCSR000DZV,0,0
ENCFF001VFM,STAT3,GM12878,hg19,ENCSR000DZV,0,0
ENCFF002CZF,STAT3,MCF 10A,hg19,ENCSR000DOU,0,0
ENCFF001TZF,STAT5A,GM12878,hg19,ENCSR000BQZ,2,1
ENCFF001TZE,STAT5A,GM12878,hg19,ENCSR000BQZ,1,1
ENCFF002CHX,STAT5A,GM12878,hg19,ENCSR000BQZ,0,0
ENCFF002CMQ,STAT5A,K562,hg19,ENCSR000BRR,0,0
ENCFF001ULM,STAT5A,K562,hg19,ENCSR000BRR,2,1
ENCFF001ULL,STAT5A,K562,hg19,ENCSR000BRR,1,1
ENCFF002CTF,SUPT20H,HeLa-S3,hg19,ENCSR000ECQ,0,0
ENCFF001VJG,SUPT20H,HeLa-S3,hg19,ENCSR000ECQ,0,0
ENCFF001VFI,SUPT20H,GM12878,hg19,ENCSR000DNP,0,0
ENCFF001TAG,SUZ12,K562,hg19,ENCSR000AUC,0,0
ENCFF002CZR,SUZ12,NT2/D1,hg19,ENCSR000EXH,0,0
ENCFF001SVQ,SUZ12,H1-hESC,hg19,ENCSR000ATS,0,0
ENCFF001VHE,SUZ12,H1-hESC,hg19,ENCSR000EUQ,0,0
ENCFF001VQN,SUZ12,NT2/D1,hg19,ENCSR000EXH,0,0
ENCFF002CRG,SUZ12,H1-hESC,hg19,ENCSR000EUQ,0,0
ENCFF001TZG,TAF1,GM12878,hg19,ENCSR000BGS,1,1
ENCFF001TZH,TAF1,GM12878,hg19,ENCSR000BGS,2,1
ENCFF002CKA,TAF1,HeLa-S3,hg19,ENCSR000BHT,0,0
ENCFF002CJO,TAF1,H1-hESC,hg19,ENCSR000BHO,0,0
ENCFF001UHS,TAF1,HepG2,hg19,ENCSR000BJN,1,1
ENCFF001UHT,TAF1,HepG2,hg19,ENCSR000BJN,2,1
ENCFF001UFC,TAF1,HeLa-S3,hg19,ENCSR000BHT,1,1
ENCFF001UFD,TAF1,HeLa-S3,hg19,ENCSR000BHT,2,1
ENCFF002CIP,TAF1,GM12892,hg19,ENCSR000BIB,0,0
ENCFF002CIK,TAF1,GM12891,hg19,ENCSR000BIM,0,0
ENCFF002CHY,TAF1,GM12878,hg19,ENCSR000BGS,0,0
ENCFF001UDI,TAF1,neural cell,hg19,ENCSR000BTX,1,1
ENCFF001UDJ,TAF1,neural cell,hg19,ENCSR000BTX,2,1
ENCFF002CNG,TAF1,PFSK-1,hg19,ENCSR000BQN,0,0
ENCFF002CNN,TAF1,SK-N-SH,hg19,ENCSR000BQF,0,0
ENCFF002CMR,TAF1,K562,hg19,ENCSR000BKS,0,0
ENCFF001UCT,TAF1,H1-hESC,hg19,ENCSR000BHO,2,1
ENCFF001UCS,TAF1,H1-hESC,hg19,ENCSR000BHO,1,1
ENCFF001UQF,TAF1,SK-N-SH,hg19,ENCSR000BQF,1,1
ENCFF001UQG,TAF1,SK-N-SH,hg19,ENCSR000BQF,2,1
ENCFF002CLE,TAF1,HepG2,hg19,ENCSR000BJN,0,0
ENCFF001TVP,TAF1,ECC-1,hg19,ENCSR000BTO,1,1
ENCFF001TVQ,TAF1,ECC-1,hg19,ENCSR000BTO,2,1
ENCFF001UAO,TAF1,GM12892,hg19,ENCSR000BIB,1,1
ENCFF001UAF,TAF1,GM12891,hg19,ENCSR000BIM,2,1
ENCFF001UAE,TAF1,GM12891,hg19,ENCSR000BIM,1,1
ENCFF001UAP,TAF1,GM12892,hg19,ENCSR000BIB,2,1
ENCFF001TTR,TAF1,A549,hg19,ENCSR000BPF,1,1
ENCFF001TTS,TAF1,A549,hg19,ENCSR000BPF,2,1
ENCFF001UNU,TAF1,MCF-7,hg19,ENCSR000AHF,2,1
ENCFF001UNT,TAF1,MCF-7,hg19,ENCSR000AHF,1,1
ENCFF001UOT,TAF1,PFSK-1,hg19,ENCSR000BQN,1,1
ENCFF001UOU,TAF1,PFSK-1,hg19,ENCSR000BQN,2,1
ENCFF001ULO,TAF1,K562,hg19,ENCSR000BKS,2,1
ENCFF001ULN,TAF1,K562,hg19,ENCSR000BKS,1,1
ENCFF002CGA,TAF1,A549,hg19,ENCSR000BPF,0,0
ENCFF002CJP,TAF7,H1-hESC,hg19,ENCSR000BLU,0,0
ENCFF002CMS,TAF7,K562,hg19,ENCSR000BNM,0,0
ENCFF001UCU,TAF7,H1-hESC,hg19,ENCSR000BLU,1,1
ENCFF001UCV,TAF7,H1-hESC,hg19,ENCSR000BLU,2,1
ENCFF001ULQ,TAF7,K562,hg19,ENCSR000BNM,2,1
ENCFF001ULP,TAF7,K562,hg19,ENCSR000BNM,1,1
ENCFF002CYH,TAL1,K562,hg19,ENCSR000EHB,0,0
ENCFF001VOZ,TAL1,K562,hg19,ENCSR000EHB,0,0
ENCFF001YET,TAL1,erythroblast,mm9,ENCSR000DIB,3,1
ENCFF001YER,TAL1,erythroblast,mm9,ENCSR000DIB,1,1
ENCFF001YES,TAL1,erythroblast,mm9,ENCSR000DIB,2,1
ENCFF001YEQ,TAL1,erythroblast,mm9,ENCSR000DIB,0,0
ENCFF001YHA,TAL1,MEL cell line,mm9,ENCSR000DIA,2,1
ENCFF001YFI,TAL1,G1E,mm9,ENCSR000DIN,2,1
ENCFF001YFH,TAL1,G1E,mm9,ENCSR000DIN,1,1
ENCFF001YFG,TAL1,G1E,mm9,ENCSR000DIN,0,0
ENCFF001YGY,TAL1,MEL cell line,mm9,ENCSR000DIA,0,0
ENCFF001YGZ,TAL1,MEL cell line,mm9,ENCSR000DIA,1,1
ENCFF001YGP,TAL1,megakaryocyte,mm9,ENCSR000DHE,2,1
ENCFF001YGQ,TAL1,megakaryocyte,mm9,ENCSR000DHE,3,1
ENCFF001YGR,TAL1,megakaryocyte,mm9,ENCSR000DHE,4,1
ENCFF001YGN,TAL1,megakaryocyte,mm9,ENCSR000DHE,0,0
ENCFF001YGO,TAL1,megakaryocyte,mm9,ENCSR000DHE,1,1
ENCFF001YGD,TAL1,G1E-ER4,mm9,ENCSR000DIM,1,1
ENCFF001YGE,TAL1,G1E-ER4,mm9,ENCSR000DIM,2,1
ENCFF001YGC,TAL1,G1E-ER4,mm9,ENCSR000DIM,0,0
ENCFF002CYI,TBL1XR1,K562,hg19,ENCSR000EGA,0,0
ENCFF002CYJ,TBL1XR1,K562,hg19,ENCSR000EGB,0,0
ENCFF001VPB,TBL1XR1,K562,hg19,ENCSR000EGB,0,0
ENCFF001VPA,TBL1XR1,K562,hg19,ENCSR000EGA,0,0
ENCFF002CPQ,TBL1XR1,GM12878,hg19,ENCSR000DYZ,0,0
ENCFF001VFN,TBL1XR1,GM12878,hg19,ENCSR000DYZ,0,0
ENCFF002CUW,TBP,HepG2,hg19,ENCSR000EEL,0,0
ENCFF002CTI,TBP,HeLa-S3,hg19,ENCSR000EDD,0,0
ENCFF002CYK,TBP,K562,hg19,ENCSR000EHA,0,0
ENCFF001VJK,TBP,HeLa-S3,hg19,ENCSR000EDD,0,0
ENCFF001VHF,TBP,H1-hESC,hg19,ENCSR000ECB,0,0
ENCFF002CRH,TBP,H1-hESC,hg19,ENCSR000ECB,0,0
ENCFF001VLC,TBP,HepG2,hg19,ENCSR000EEL,0,0
ENCFF001VPC,TBP,K562,hg19,ENCSR000EHA,0,0
ENCFF002CPR,TBP,GM12878,hg19,ENCSR000DZZ,0,0
ENCFF001VFO,TBP,GM12878,hg19,ENCSR000DZZ,0,0
ENCFF001YKH,TBP,MEL cell line,mm9,ENCSR000EUB,0,0
ENCFF001YIO,TBP,CH12.LX,mm9,ENCSR000ERP,0,0
ENCFF001TZJ,TCF12,GM12878,hg19,ENCSR000BGZ,2,1
ENCFF001TZI,TCF12,GM12878,hg19,ENCSR000BGZ,1,1
ENCFF002CJQ,TCF12,H1-hESC,hg19,ENCSR000BIT,0,0
ENCFF001UHU,TCF12,HepG2,hg19,ENCSR000BJG,1,1
ENCFF001UHV,TCF12,HepG2,hg19,ENCSR000BJG,2,1
ENCFF002CHZ,TCF12,GM12878,hg19,ENCSR000BGZ,0,0
ENCFF001UCW,TCF12,H1-hESC,hg19,ENCSR000BIT,1,1
ENCFF001UCX,TCF12,H1-hESC,hg19,ENCSR000BIT,2,1
ENCFF001UQH,TCF12,SK-N-SH,hg19,ENCSR000BSL,1,1
ENCFF002CLF,TCF12,HepG2,hg19,ENCSR000BJG,0,0
ENCFF001TVS,TCF12,ECC-1,hg19,ENCSR000BUV,2,1
ENCFF001UQI,TCF12,SK-N-SH,hg19,ENCSR000BSL,2,1
ENCFF001TTT,TCF12,A549,hg19,ENCSR000BQQ,1,1
ENCFF001TTU,TCF12,A549,hg19,ENCSR000BQQ,2,1
ENCFF001UNW,TCF12,MCF-7,hg19,ENCSR000BUN,2,1
ENCFF001UNV,TCF12,MCF-7,hg19,ENCSR000BUN,1,1
ENCFF001TVR,TCF12,ECC-1,hg19,ENCSR000BUV,1,1
ENCFF002CGB,TCF12,A549,hg19,ENCSR000BQQ,0,0
ENCFF001XVL,TCF12,myocyte,mm9,ENCSR000AIN,1,1
ENCFF001TZK,TCF3,GM12878,hg19,ENCSR000BQT,1,1
ENCFF001TZL,TCF3,GM12878,hg19,ENCSR000BQT,2,1
ENCFF002CIA,TCF3,GM12878,hg19,ENCSR000BQT,0,0
ENCFF001XVM,TCF3,myocyte,mm9,ENCSR000AIP,1,1
ENCFF002CUX,TCF7L2,HepG2,hg19,ENCSR000EVQ,0,0
ENCFF002CZM,TCF7L2,MCF-7,hg19,ENCSR000EWT,0,0
ENCFF002CZU,TCF7L2,Panc1,hg19,ENCSR000EXL,0,0
ENCFF002CTJ,TCF7L2,HeLa-S3,hg19,ENCSR000EVF,0,0
ENCFF002CTK,TCF7L2,HeLa-S3,hg19,ENCSR000EVE,0,0
ENCFF001VJL,TCF7L2,HeLa-S3,hg19,ENCSR000EVF,0,0
ENCFF001VJM,TCF7L2,HeLa-S3,hg19,ENCSR000EVE,0,0
ENCFF001VHK,TCF7L2,HCT116,hg19,ENCSR000EUV,0,0
ENCFF001VHO,TCF7L2,HEK293,hg19,ENCSR000EUY,0,0
ENCFF001VQI,TCF7L2,MCF-7,hg19,ENCSR000EWT,0,0
ENCFF001VQQ,TCF7L2,Panc1,hg19,ENCSR000EXL,0,0
ENCFF002CRP,TCF7L2,HEK293,hg19,ENCSR000EUY,0,0
ENCFF002CRL,TCF7L2,HCT116,hg19,ENCSR000EUV,0,0
ENCFF001VLD,TCF7L2,HepG2,hg19,ENCSR000EVQ,0,0
ENCFF002CJR,TEAD4,H1-hESC,hg19,ENCSR000BRY,0,0
ENCFF001UHW,TEAD4,HepG2,hg19,ENCSR000BRP,1,1
ENCFF001UHX,TEAD4,HepG2,hg19,ENCSR000BRP,2,1
ENCFF001UEP,TEAD4,HCT116,hg19,ENCSR000BVJ,2,1
ENCFF001UEO,TEAD4,HCT116,hg19,ENCSR000BVJ,1,1
ENCFF002CMT,TEAD4,K562,hg19,ENCSR000BRK,0,0
ENCFF001UCY,TEAD4,H1-hESC,hg19,ENCSR000BRY,1,1
ENCFF001UCZ,TEAD4,H1-hESC,hg19,ENCSR000BRY,2,1
ENCFF001UQJ,TEAD4,SK-N-SH,hg19,ENCSR000BUQ,1,1
ENCFF001UQK,TEAD4,SK-N-SH,hg19,ENCSR000BUQ,2,1
ENCFF002CLG,TEAD4,HepG2,hg19,ENCSR000BRP,0,0
ENCFF001TVU,TEAD4,ECC-1,hg19,ENCSR000BSW,2,1
ENCFF001TVT,TEAD4,ECC-1,hg19,ENCSR000BSW,1,1
ENCFF001TTV,TEAD4,A549,hg19,ENCSR000BUD,1,1
ENCFF001TTW,TEAD4,A549,hg19,ENCSR000BUD,2,1
ENCFF001UNY,TEAD4,MCF-7,hg19,ENCSR000BUO,2,1
ENCFF001UNX,TEAD4,MCF-7,hg19,ENCSR000BUO,1,1
ENCFF001ULT,TEAD4,K562,hg19,ENCSR000BRK,2,1
ENCFF001ULR,TEAD4,K562,hg19,ENCSR000BRK,1,1
ENCFF001VHQ,TFAP2A,HeLa-S3,hg19,ENCSR000EVP,0,0
ENCFF002CRR,TFAP2A,HeLa-S3,hg19,ENCSR000EVP,0,0
ENCFF001VHR,TFAP2C,HeLa-S3,hg19,ENCSR000EVO,0,0
ENCFF002CRS,TFAP2C,HeLa-S3,hg19,ENCSR000EVO,0,0
ENCFF002CMU,THAP1,K562,hg19,ENCSR000BNN,0,0
ENCFF001ULU,THAP1,K562,hg19,ENCSR000BNN,2,1
ENCFF001ULS,THAP1,K562,hg19,ENCSR000BNN,1,1
ENCFF002CXA,TRIM28,K562,hg19,ENCSR000EVY,0,0
ENCFF001VHM,TRIM28,HEK293,hg19,ENCSR000EUZ,0,0
ENCFF001VNO,TRIM28,K562,hg19,ENCSR000EVY,0,0
ENCFF001VRF,TRIM28,U2OS,hg19,ENCSR000EYC,0,0
ENCFF002DAB,TRIM28,U2OS,hg19,ENCSR000EYC,0,0
ENCFF002CRN,TRIM28,HEK293,hg19,ENCSR000EUZ,0,0
ENCFF001ULW,TRIM28,K562,hg19,ENCSR000BRW,2,1
ENCFF001ULV,TRIM28,K562,hg19,ENCSR000BRW,1,1
ENCFF002CYO,UBTF,K562,hg19,ENCSR000EFZ,0,0
ENCFF002CYN,UBTF,K562,hg19,ENCSR000EFW,0,0
ENCFF001VPF,UBTF,K562,hg19,ENCSR000EFW,0,0
ENCFF001VPG,UBTF,K562,hg19,ENCSR000EFZ,0,0
ENCFF001YKG,UBTF,MEL cell line,mm9,ENCSR000ESJ,0,0
ENCFF001YIP,UBTF,CH12.LX,mm9,ENCSR000EQX,0,0
ENCFF001TZN,USF1,GM12878,hg19,ENCSR000BGI,2,1
ENCFF001TZM,USF1,GM12878,hg19,ENCSR000BGI,1,1
ENCFF002CJS,USF1,H1-hESC,hg19,ENCSR000BIU,0,0
ENCFF001UHY,USF1,HepG2,hg19,ENCSR000BGM,1,1
ENCFF001UHZ,USF1,HepG2,hg19,ENCSR000BGM,2,1
ENCFF002CIB,USF1,GM12878,hg19,ENCSR000BGI,0,0
ENCFF001UDA,USF1,H1-hESC,hg19,ENCSR000BIU,1,1
ENCFF001UDB,USF1,H1-hESC,hg19,ENCSR000BIU,2,1
ENCFF001UER,USF1,HCT116,hg19,ENCSR000BVK,2,1
ENCFF001UEQ,USF1,HCT116,hg19,ENCSR000BVK,1,1
ENCFF002CNR,USF1,SK-N-SH,hg19,ENCSR000BMF,0,0
ENCFF002CMV,USF1,K562,hg19,ENCSR000BKT,0,0
ENCFF001UQX,USF1,SK-N-SH,hg19,ENCSR000BMF,1,1
ENCFF001UQY,USF1,SK-N-SH,hg19,ENCSR000BMF,2,1
ENCFF001UQL,USF1,SK-N-SH,hg19,ENCSR000BTZ,1,1
ENCFF001UQM,USF1,SK-N-SH,hg19,ENCSR000BTZ,2,1
ENCFF002CLH,USF1,HepG2,hg19,ENCSR000BGM,0,0
ENCFF001TVW,USF1,ECC-1,hg19,ENCSR000BSX,2,1
ENCFF001TUC,USF1,A549,hg19,ENCSR000BPV,2,1
ENCFF001TUB,USF1,A549,hg19,ENCSR000BPV,1,1
ENCFF001TUA,USF1,A549,hg19,ENCSR000BJB,2,1
ENCFF001TVV,USF1,ECC-1,hg19,ENCSR000BSX,1,1
ENCFF001TTX,USF1,A549,hg19,ENCSR000BHX,1,1
ENCFF001TTY,USF1,A549,hg19,ENCSR000BHX,2,1
ENCFF001TTZ,USF1,A549,hg19,ENCSR000BJB,1,1
ENCFF001ULY,USF1,K562,hg19,ENCSR000BKT,2,1
ENCFF001ULX,USF1,K562,hg19,ENCSR000BKT,1,1
ENCFF002CGE,USF1,A549,hg19,ENCSR000BPV,0,0
ENCFF002CGD,USF1,A549,hg19,ENCSR000BJB,0,0
ENCFF002CGC,USF1,A549,hg19,ENCSR000BHX,0,0
ENCFF001XVN,USF1,myocyte,mm9,ENCSR000AIE,1,1
ENCFF001XVO,USF1,C2C12,mm9,ENCSR000AIQ,1,1
ENCFF002CUZ,USF2,HepG2,hg19,ENCSR000EEF,0,0
ENCFF002CTN,USF2,HeLa-S3,hg19,ENCSR000ECW,0,0
ENCFF002CYP,USF2,K562,hg19,ENCSR000EHG,0,0
ENCFF001VJP,USF2,HeLa-S3,hg19,ENCSR000ECW,0,0
ENCFF001VHG,USF2,H1-hESC,hg19,ENCSR000ECD,0,0
ENCFF002CRI,USF2,H1-hESC,hg19,ENCSR000ECD,0,0
ENCFF001VLF,USF2,HepG2,hg19,ENCSR000EEF,0,0
ENCFF001VPH,USF2,K562,hg19,ENCSR000EHG,0,0
ENCFF002CPT,USF2,GM12878,hg19,ENCSR000DZU,0,0
ENCFF001VFQ,USF2,GM12878,hg19,ENCSR000DZU,0,0
ENCFF001YKI,USF2,MEL cell line,mm9,ENCSR000ETW,0,0
ENCFF001YKJ,USF2,MEL cell line,mm9,ENCSR000ETF,0,0
ENCFF001YIQ,USF2,CH12.LX,mm9,ENCSR000ERJ,0,0
ENCFF001SZU,WHSC1,K562,hg19,ENCSR000AVE,0,0
ENCFF002CPU,WRNIP1,GM12878,hg19,ENCSR000EAA,0,0
ENCFF001VFS,WRNIP1,GM12878,hg19,ENCSR000EAA,0,0
ENCFF001VPI,XRCC4,K562,hg19,ENCSR000FAC,0,0
ENCFF001UMB,YY1,K562,hg19,ENCSR000BMH,1,1
ENCFF001UMC,YY1,K562,hg19,ENCSR000BMH,2,1
ENCFF001UMD,YY1,K562,hg19,ENCSR000BKU,2,1
ENCFF001UME,YY1,K562,hg19,ENCSR000BKU,1,1
ENCFF002CZS,YY1,NT2/D1,hg19,ENCSR000EXG,0,0
ENCFF001TZO,YY1,GM12878,hg19,ENCSR000BNP,1,1
ENCFF001TZP,YY1,GM12878,hg19,ENCSR000BNP,2,1
ENCFF002CYQ,YY1,K562,hg19,ENCSR000EWF,0,0
ENCFF002CJT,YY1,H1-hESC,hg19,ENCSR000BKD,0,0
ENCFF002CJV,YY1,HCT116,hg19,ENCSR000BNX,0,0
ENCFF002CIQ,YY1,GM12892,hg19,ENCSR000BLT,0,0
ENCFF002CIL,YY1,GM12891,hg19,ENCSR000BKJ,0,0
ENCFF002CIC,YY1,GM12878,hg19,ENCSR000BNP,0,0
ENCFF001UIB,YY1,HepG2,hg19,ENCSR000BNT,2,1
ENCFF001UIA,YY1,HepG2,hg19,ENCSR000BNT,1,1
ENCFF001UDD,YY1,H1-hESC,hg19,ENCSR000BKD,2,1
ENCFF001UDC,YY1,H1-hESC,hg19,ENCSR000BKD,1,1
ENCFF001UES,YY1,HCT116,hg19,ENCSR000BNX,1,1
ENCFF001UET,YY1,HCT116,hg19,ENCSR000BNX,2,1
ENCFF002CNS,YY1,SK-N-SH,hg19,ENCSR000BLZ,0,0
ENCFF002CMX,YY1,K562,hg19,ENCSR000BMH,0,0
ENCFF002CMW,YY1,K562,hg19,ENCSR000BKU,0,0
ENCFF001URA,YY1,SK-N-SH,hg19,ENCSR000BLZ,2,1
ENCFF001VQO,YY1,NT2/D1,hg19,ENCSR000EXG,0,0
ENCFF001UQZ,YY1,SK-N-SH,hg19,ENCSR000BLZ,1,1
ENCFF001UQN,YY1,SK-N-SH,hg19,ENCSR000BSM,1,1
ENCFF001UQO,YY1,SK-N-SH,hg19,ENCSR000BSM,2,1
ENCFF002CLI,YY1,HepG2,hg19,ENCSR000BNT,0,0
ENCFF001VPJ,YY1,K562,hg19,ENCSR000EWF,0,0
ENCFF001TUE,YY1,A549,hg19,ENCSR000BPM,2,1
ENCFF001TUD,YY1,A549,hg19,ENCSR000BPM,1,1
ENCFF001UAH,YY1,GM12891,hg19,ENCSR000BKJ,2,1
ENCFF001UAG,YY1,GM12891,hg19,ENCSR000BKJ,1,1
ENCFF001UAR,YY1,GM12892,hg19,ENCSR000BLT,2,1
ENCFF001UAQ,YY1,GM12892,hg19,ENCSR000BLT,1,1
ENCFF002CPV,YY1,GM12878,hg19,ENCSR000EUM,0,0
ENCFF001TVX,YY1,ECC-1,hg19,ENCSR000BSY,1,1
ENCFF001TVY,YY1,ECC-1,hg19,ENCSR000BSY,2,1
ENCFF001VFR,YY1,GM12878,hg19,ENCSR000EUM,0,0
ENCFF002CGF,YY1,A549,hg19,ENCSR000BPM,0,0
ENCFF001UMF,ZBTB33,K562,hg19,ENCSR000BKF,1,1
ENCFF001UMG,ZBTB33,K562,hg19,ENCSR000BKF,2,1
ENCFF001TZR,ZBTB33,GM12878,hg19,ENCSR000BHC,2,1
ENCFF001TZQ,ZBTB33,GM12878,hg19,ENCSR000BHC,1,1
ENCFF002CJW,ZBTB33,HCT116,hg19,ENCSR000BNY,0,0
ENCFF002CID,ZBTB33,GM12878,hg19,ENCSR000BHC,0,0
ENCFF001UIF,ZBTB33,HepG2,hg19,ENCSR000BNA,2,1
ENCFF001UID,ZBTB33,HepG2,hg19,ENCSR000BHR,2,1
ENCFF001UIE,ZBTB33,HepG2,hg19,ENCSR000BNA,1,1
ENCFF001UIC,ZBTB33,HepG2,hg19,ENCSR000BHR,1,1
ENCFF001UEV,ZBTB33,HCT116,hg19,ENCSR000BNY,2,1
ENCFF001UEU,ZBTB33,HCT116,hg19,ENCSR000BNY,1,1
ENCFF002CMY,ZBTB33,K562,hg19,ENCSR000BKF,0,0
ENCFF001UQP,ZBTB33,SK-N-SH,hg19,ENCSR000BTS,1,1
ENCFF001UQQ,ZBTB33,SK-N-SH,hg19,ENCSR000BTS,2,1
ENCFF002CLJ,ZBTB33,HepG2,hg19,ENCSR000BHR,0,0
ENCFF001TUG,ZBTB33,A549,hg19,ENCSR000BPZ,2,1
ENCFF001TUF,ZBTB33,A549,hg19,ENCSR000BPZ,1,1
ENCFF002CGG,ZBTB33,A549,hg19,ENCSR000BPZ,0,0
ENCFF001UMH,ZBTB7A,K562,hg19,ENCSR000BME,1,1
ENCFF001UMI,ZBTB7A,K562,hg19,ENCSR000BME,2,1
ENCFF001TWA,ZBTB7A,ECC-1,hg19,ENCSR000BSZ,2,1
ENCFF001UIG,ZBTB7A,HepG2,hg19,ENCSR000BQA,1,1
ENCFF001UIH,ZBTB7A,HepG2,hg19,ENCSR000BQA,2,1
ENCFF002CMZ,ZBTB7A,K562,hg19,ENCSR000BME,0,0
ENCFF002CLK,ZBTB7A,HepG2,hg19,ENCSR000BQA,0,0
ENCFF001TVZ,ZBTB7A,ECC-1,hg19,ENCSR000BSZ,1,1
ENCFF001VPK,ZC3H11A,K562,hg19,ENCSR000EFR,0,0
ENCFF001YKL,ZC3H11A,MEL cell line,mm9,ENCSR000ESF,0,0
ENCFF001YIR,ZC3H11A,CH12.LX,mm9,ENCSR000EQQ,0,0
ENCFF001YIX,ZC3H11A,ES-E14,mm9,ENCSR000ERW,0,0
ENCFF001TZS,ZEB1,GM12878,hg19,ENCSR000BND,1,1
ENCFF001TZT,ZEB1,GM12878,hg19,ENCSR000BND,2,1
ENCFF002CIE,ZEB1,GM12878,hg19,ENCSR000BND,0,0
ENCFF001UIJ,ZEB1,HepG2,hg19,ENCSR000BVN,2,1
ENCFF001UII,ZEB1,HepG2,hg19,ENCSR000BVN,1,1
ENCFF002CTO,ZKSCAN1,HeLa-S3,hg19,ENCSR000ECJ,0,0
ENCFF001VJQ,ZKSCAN1,HeLa-S3,hg19,ENCSR000ECJ,0,0
ENCFF001YKK,ZKSCAN1,MEL cell line,mm9,ENCSR000ESX,0,0
ENCFF001YIS,ZKSCAN1,CH12.LX,mm9,ENCSR000EQW,0,0
ENCFF001VPQ,ZMIZ1,K562,hg19,ENCSR000EFQ,0,0
ENCFF001YKN,ZMIZ1,MEL cell line,mm9,ENCSR000ESE,0,0
ENCFF001YIU,ZMIZ1,CH12.LX,mm9,ENCSR000EQP,0,0
ENCFF002CTP,ZNF143,HeLa-S3,hg19,ENCSR000ECO,0,0
ENCFF002CYR,ZNF143,K562,hg19,ENCSR000EGP,0,0
ENCFF001VJR,ZNF143,HeLa-S3,hg19,ENCSR000ECO,0,0
ENCFF001VHH,ZNF143,H1-hESC,hg19,ENCSR000EBW,0,0
ENCFF002CRJ,ZNF143,H1-hESC,hg19,ENCSR000EBW,0,0
ENCFF001VPL,ZNF143,K562,hg19,ENCSR000EGP,0,0
ENCFF002CPW,ZNF143,GM12878,hg19,ENCSR000DZL,0,0
ENCFF001VFU,ZNF143,GM12878,hg19,ENCSR000DZL,0,0
ENCFF002CZN,ZNF217,MCF-7,hg19,ENCSR000EWU,0,0
ENCFF001VQJ,ZNF217,MCF-7,hg19,ENCSR000EWU,0,0
ENCFF002CYS,ZNF263,K562,hg19,ENCSR000EWN,0,0
ENCFF001VHP,ZNF263,HEK293,hg19,ENCSR000EVD,0,0
ENCFF002CRQ,ZNF263,HEK293,hg19,ENCSR000EVD,0,0
ENCFF001VPM,ZNF263,K562,hg19,ENCSR000EWN,0,0
ENCFF002CZT,ZNF274,NT2/D1,hg19,ENCSR000EWY,0,0
ENCFF002CTQ,ZNF274,HeLa-S3,hg19,ENCSR000EVG,0,0
ENCFF002CYU,ZNF274,K562,hg19,ENCSR000EVX,0,0
